task_id,Low income,Lower middle income,Upper middle income,High income
12940,non_exposed,non_exposed,non_exposed,non_exposed
12941,aug_only,both,both,aug_only
12942,non_exposed,non_exposed,non_exposed,non_exposed
12943,non_exposed,non_exposed,non_exposed,non_exposed
12944,non_exposed,non_exposed,non_exposed,non_exposed
12945,non_exposed,non_exposed,both,non_exposed
12946,non_exposed,non_exposed,non_exposed,non_exposed
12947,non_exposed,non_exposed,aug_only,non_exposed
12948,non_exposed,non_exposed,non_exposed,non_exposed
12949,non_exposed,non_exposed,non_exposed,non_exposed
12951,non_exposed,non_exposed,non_exposed,non_exposed
12953,both,both,both,both
12954,non_exposed,non_exposed,non_exposed,non_exposed
12955,both,both,sub_only,sub_only
12956,sub_only,both,sub_only,sub_only
12957,sub_only,both,sub_only,both
12958,both,both,both,both
12959,non_exposed,non_exposed,both,non_exposed
12960,both,both,both,both
12961,non_exposed,non_exposed,non_exposed,non_exposed
12962,sub_only,sub_only,sub_only,sub_only
12963,both,both,aug_only,both
12965,both,aug_only,both,both
12966,sub_only,sub_only,both,both
12967,non_exposed,non_exposed,both,both
12968,sub_only,both,both,both
12969,both,both,both,both
12971,both,both,aug_only,both
12972,sub_only,sub_only,sub_only,sub_only
12973,non_exposed,non_exposed,both,both
12975,non_exposed,non_exposed,non_exposed,both
12976,non_exposed,non_exposed,non_exposed,non_exposed
12978,non_exposed,non_exposed,non_exposed,non_exposed
12979,non_exposed,both,both,both
12980,non_exposed,non_exposed,non_exposed,non_exposed
12982,non_exposed,non_exposed,non_exposed,non_exposed
12983,both,both,both,both
12984,non_exposed,non_exposed,non_exposed,non_exposed
12985,both,both,both,sub_only
12986,non_exposed,aug_only,both,both
12987,both,non_exposed,non_exposed,both
12988,non_exposed,sub_only,sub_only,both
12989,non_exposed,non_exposed,non_exposed,non_exposed
12990,non_exposed,non_exposed,non_exposed,non_exposed
12991,non_exposed,non_exposed,non_exposed,non_exposed
12992,non_exposed,non_exposed,non_exposed,aug_only
12993,non_exposed,non_exposed,non_exposed,non_exposed
12995,non_exposed,both,sub_only,sub_only
12996,non_exposed,both,both,both
12997,non_exposed,non_exposed,non_exposed,non_exposed
12999,non_exposed,non_exposed,aug_only,aug_only
13001,non_exposed,non_exposed,non_exposed,non_exposed
13003,sub_only,both,both,sub_only
13004,non_exposed,non_exposed,non_exposed,non_exposed
13007,non_exposed,non_exposed,non_exposed,aug_only
13008,non_exposed,non_exposed,non_exposed,both
13010,sub_only,sub_only,sub_only,sub_only
13011,sub_only,sub_only,sub_only,sub_only
13012,non_exposed,non_exposed,both,both
13013,non_exposed,both,both,aug_only
13014,non_exposed,non_exposed,non_exposed,aug_only
13015,non_exposed,both,both,both
13016,non_exposed,non_exposed,non_exposed,non_exposed
13018,both,both,both,both
13019,non_exposed,non_exposed,aug_only,aug_only
13020,non_exposed,non_exposed,non_exposed,both
13021,non_exposed,both,both,both
13023,non_exposed,non_exposed,non_exposed,non_exposed
13024,non_exposed,non_exposed,non_exposed,non_exposed
13025,non_exposed,non_exposed,non_exposed,non_exposed
13027,non_exposed,sub_only,sub_only,sub_only
13028,non_exposed,non_exposed,non_exposed,both
13029,non_exposed,non_exposed,non_exposed,non_exposed
13030,non_exposed,sub_only,both,both
13031,non_exposed,non_exposed,non_exposed,both
13032,non_exposed,both,both,aug_only
13033,non_exposed,non_exposed,non_exposed,non_exposed
13034,non_exposed,non_exposed,non_exposed,non_exposed
13035,non_exposed,non_exposed,non_exposed,non_exposed
13036,non_exposed,non_exposed,non_exposed,non_exposed
13037,non_exposed,non_exposed,non_exposed,non_exposed
13038,non_exposed,aug_only,aug_only,aug_only
13040,non_exposed,non_exposed,non_exposed,non_exposed
13095,non_exposed,both,both,both
13096,sub_only,both,sub_only,sub_only
13097,non_exposed,non_exposed,both,both
13099,non_exposed,non_exposed,both,both
13100,non_exposed,non_exposed,non_exposed,non_exposed
13101,non_exposed,non_exposed,non_exposed,non_exposed
13102,non_exposed,non_exposed,both,both
13103,non_exposed,sub_only,both,both
13104,non_exposed,non_exposed,non_exposed,non_exposed
13105,non_exposed,aug_only,both,both
13106,non_exposed,both,both,both
13109,sub_only,sub_only,sub_only,sub_only
13112,non_exposed,non_exposed,non_exposed,non_exposed
13113,non_exposed,non_exposed,both,both
13114,non_exposed,non_exposed,non_exposed,sub_only
13115,non_exposed,non_exposed,sub_only,sub_only
13116,non_exposed,non_exposed,non_exposed,non_exposed
13117,non_exposed,non_exposed,non_exposed,non_exposed
13119,non_exposed,non_exposed,non_exposed,non_exposed
13120,non_exposed,non_exposed,non_exposed,sub_only
13121,non_exposed,sub_only,sub_only,sub_only
13122,non_exposed,both,both,both
13123,non_exposed,non_exposed,non_exposed,non_exposed
13124,non_exposed,non_exposed,sub_only,non_exposed
13125,non_exposed,non_exposed,non_exposed,both
13126,sub_only,non_exposed,sub_only,both
13127,non_exposed,non_exposed,non_exposed,non_exposed
13128,non_exposed,non_exposed,non_exposed,non_exposed
13129,non_exposed,non_exposed,non_exposed,non_exposed
13130,non_exposed,sub_only,both,both
13131,non_exposed,both,both,both
13132,non_exposed,non_exposed,sub_only,sub_only
13133,non_exposed,non_exposed,both,both
13135,non_exposed,non_exposed,non_exposed,non_exposed
13136,non_exposed,non_exposed,non_exposed,sub_only
13138,both,both,sub_only,sub_only
13139,non_exposed,non_exposed,both,both
13140,non_exposed,non_exposed,both,non_exposed
13141,non_exposed,non_exposed,both,both
13142,non_exposed,non_exposed,non_exposed,non_exposed
13143,non_exposed,non_exposed,non_exposed,non_exposed
13145,non_exposed,non_exposed,both,both
13146,both,both,sub_only,sub_only
13150,non_exposed,non_exposed,non_exposed,non_exposed
13151,non_exposed,both,both,both
13152,non_exposed,non_exposed,non_exposed,non_exposed
13155,both,both,sub_only,both
13156,non_exposed,both,both,both
13157,non_exposed,both,both,both
13158,both,both,both,sub_only
13159,non_exposed,non_exposed,both,both
13160,non_exposed,non_exposed,non_exposed,non_exposed
13161,non_exposed,sub_only,both,both
13162,sub_only,sub_only,sub_only,sub_only
13163,non_exposed,non_exposed,non_exposed,non_exposed
13164,non_exposed,non_exposed,both,both
13165,sub_only,both,sub_only,sub_only
13167,non_exposed,non_exposed,non_exposed,non_exposed
13168,non_exposed,non_exposed,non_exposed,non_exposed
13169,non_exposed,non_exposed,non_exposed,non_exposed
13170,non_exposed,both,both,both
13172,non_exposed,non_exposed,non_exposed,non_exposed
13173,non_exposed,sub_only,sub_only,sub_only
13174,non_exposed,both,both,both
13175,non_exposed,non_exposed,non_exposed,non_exposed
13177,non_exposed,sub_only,both,sub_only
13178,sub_only,sub_only,sub_only,sub_only
13179,non_exposed,non_exposed,sub_only,sub_only
13182,sub_only,both,sub_only,sub_only
13183,non_exposed,non_exposed,non_exposed,sub_only
13184,non_exposed,non_exposed,non_exposed,non_exposed
13190,non_exposed,non_exposed,non_exposed,aug_only
13191,non_exposed,non_exposed,sub_only,sub_only
13193,non_exposed,sub_only,sub_only,sub_only
13194,non_exposed,both,both,both
13195,non_exposed,non_exposed,non_exposed,non_exposed
13196,non_exposed,both,both,both
13197,non_exposed,non_exposed,non_exposed,both
13198,both,both,both,sub_only
13199,non_exposed,non_exposed,non_exposed,non_exposed
13200,aug_only,aug_only,both,aug_only
13201,non_exposed,both,both,both
13202,non_exposed,non_exposed,non_exposed,non_exposed
13203,non_exposed,non_exposed,non_exposed,non_exposed
13204,non_exposed,non_exposed,non_exposed,non_exposed
13205,non_exposed,non_exposed,non_exposed,aug_only
13206,non_exposed,both,both,both
13207,non_exposed,non_exposed,both,both
13208,non_exposed,non_exposed,non_exposed,non_exposed
13210,non_exposed,non_exposed,non_exposed,non_exposed
13211,non_exposed,non_exposed,non_exposed,both
13215,sub_only,sub_only,both,both
13216,non_exposed,non_exposed,non_exposed,non_exposed
13218,both,sub_only,sub_only,sub_only
13219,non_exposed,non_exposed,non_exposed,non_exposed
13220,non_exposed,non_exposed,non_exposed,non_exposed
13221,non_exposed,non_exposed,non_exposed,non_exposed
13225,non_exposed,non_exposed,sub_only,non_exposed
13226,non_exposed,non_exposed,non_exposed,non_exposed
13231,non_exposed,non_exposed,both,both
13232,sub_only,sub_only,sub_only,sub_only
13233,non_exposed,non_exposed,non_exposed,non_exposed
13236,both,both,sub_only,sub_only
13237,non_exposed,non_exposed,non_exposed,both
13238,both,both,sub_only,sub_only
13239,non_exposed,non_exposed,sub_only,non_exposed
13240,both,both,sub_only,sub_only
13241,non_exposed,non_exposed,non_exposed,non_exposed
13242,non_exposed,non_exposed,both,sub_only
13243,sub_only,sub_only,sub_only,sub_only
13244,both,sub_only,sub_only,sub_only
13245,non_exposed,non_exposed,non_exposed,non_exposed
13246,non_exposed,non_exposed,non_exposed,non_exposed
13248,both,both,both,aug_only
13250,sub_only,both,sub_only,sub_only
13251,sub_only,sub_only,sub_only,sub_only
13253,sub_only,sub_only,sub_only,sub_only
13254,non_exposed,both,both,both
13255,non_exposed,non_exposed,both,both
13256,sub_only,sub_only,sub_only,sub_only
13257,sub_only,sub_only,sub_only,sub_only
13258,sub_only,sub_only,sub_only,sub_only
13259,sub_only,sub_only,sub_only,sub_only
13260,sub_only,sub_only,sub_only,sub_only
13261,sub_only,sub_only,sub_only,sub_only
13262,non_exposed,sub_only,sub_only,sub_only
13263,non_exposed,both,non_exposed,both
13264,non_exposed,non_exposed,sub_only,sub_only
13265,sub_only,sub_only,sub_only,sub_only
13266,sub_only,both,sub_only,sub_only
13268,sub_only,sub_only,sub_only,sub_only
13269,sub_only,sub_only,sub_only,sub_only
13270,sub_only,sub_only,sub_only,sub_only
13271,non_exposed,non_exposed,non_exposed,sub_only
13273,both,sub_only,both,sub_only
13274,sub_only,sub_only,sub_only,sub_only
13276,non_exposed,sub_only,sub_only,both
13277,both,both,both,sub_only
13279,sub_only,sub_only,sub_only,sub_only
13280,sub_only,sub_only,sub_only,sub_only
13281,non_exposed,non_exposed,non_exposed,non_exposed
13283,sub_only,sub_only,sub_only,sub_only
13284,both,both,sub_only,sub_only
13286,both,both,sub_only,sub_only
13288,non_exposed,both,sub_only,sub_only
13290,non_exposed,sub_only,sub_only,sub_only
13292,sub_only,sub_only,both,sub_only
13293,both,both,both,both
13294,non_exposed,both,both,both
13295,non_exposed,non_exposed,sub_only,sub_only
13296,both,sub_only,sub_only,sub_only
13297,sub_only,sub_only,sub_only,sub_only
13298,non_exposed,non_exposed,non_exposed,non_exposed
13299,sub_only,sub_only,sub_only,sub_only
13300,sub_only,sub_only,sub_only,sub_only
13302,non_exposed,sub_only,sub_only,sub_only
13303,non_exposed,sub_only,sub_only,sub_only
13305,non_exposed,sub_only,sub_only,sub_only
13349,sub_only,sub_only,sub_only,sub_only
13350,non_exposed,sub_only,sub_only,sub_only
13351,sub_only,sub_only,sub_only,sub_only
13352,non_exposed,sub_only,sub_only,sub_only
13353,sub_only,sub_only,sub_only,sub_only
13355,non_exposed,non_exposed,non_exposed,both
13356,non_exposed,both,both,both
13357,non_exposed,non_exposed,non_exposed,sub_only
13359,non_exposed,both,both,aug_only
13360,non_exposed,non_exposed,both,both
13361,non_exposed,non_exposed,both,aug_only
13362,non_exposed,sub_only,sub_only,sub_only
13363,non_exposed,non_exposed,both,sub_only
13364,non_exposed,non_exposed,non_exposed,non_exposed
13365,non_exposed,non_exposed,both,both
13366,non_exposed,non_exposed,non_exposed,sub_only
13367,sub_only,sub_only,sub_only,sub_only
13368,sub_only,sub_only,sub_only,sub_only
13369,non_exposed,sub_only,both,sub_only
13370,sub_only,sub_only,sub_only,sub_only
13371,sub_only,sub_only,sub_only,sub_only
13410,non_exposed,sub_only,both,sub_only
13411,non_exposed,non_exposed,sub_only,sub_only
13412,non_exposed,non_exposed,non_exposed,non_exposed
13413,non_exposed,non_exposed,non_exposed,non_exposed
13414,non_exposed,sub_only,sub_only,sub_only
13415,non_exposed,non_exposed,non_exposed,non_exposed
13416,non_exposed,non_exposed,both,both
13417,non_exposed,non_exposed,both,both
13418,non_exposed,non_exposed,non_exposed,non_exposed
13419,non_exposed,non_exposed,non_exposed,non_exposed
13420,non_exposed,non_exposed,non_exposed,both
13421,both,both,sub_only,both
13422,non_exposed,non_exposed,non_exposed,non_exposed
13424,non_exposed,sub_only,both,sub_only
13426,non_exposed,sub_only,sub_only,sub_only
13427,non_exposed,non_exposed,non_exposed,sub_only
13428,non_exposed,non_exposed,sub_only,both
13430,non_exposed,non_exposed,non_exposed,non_exposed
13484,non_exposed,non_exposed,non_exposed,non_exposed
13485,non_exposed,non_exposed,non_exposed,non_exposed
13487,non_exposed,non_exposed,non_exposed,sub_only
13488,non_exposed,sub_only,sub_only,sub_only
13489,non_exposed,both,sub_only,both
13490,non_exposed,non_exposed,both,both
13492,non_exposed,non_exposed,non_exposed,non_exposed
13493,non_exposed,non_exposed,both,both
13494,non_exposed,non_exposed,non_exposed,non_exposed
13495,non_exposed,non_exposed,non_exposed,non_exposed
13496,non_exposed,non_exposed,non_exposed,both
13497,non_exposed,non_exposed,sub_only,non_exposed
13498,sub_only,sub_only,sub_only,sub_only
13499,non_exposed,non_exposed,sub_only,sub_only
13500,non_exposed,non_exposed,sub_only,sub_only
13501,non_exposed,non_exposed,non_exposed,sub_only
13503,non_exposed,both,non_exposed,non_exposed
13504,non_exposed,non_exposed,both,both
13505,non_exposed,non_exposed,non_exposed,non_exposed
13506,non_exposed,non_exposed,non_exposed,both
13507,non_exposed,non_exposed,non_exposed,non_exposed
13508,non_exposed,non_exposed,non_exposed,non_exposed
13509,non_exposed,non_exposed,non_exposed,non_exposed
13511,non_exposed,non_exposed,non_exposed,non_exposed
13512,non_exposed,non_exposed,non_exposed,non_exposed
13513,non_exposed,non_exposed,non_exposed,non_exposed
13514,non_exposed,non_exposed,non_exposed,non_exposed
13515,non_exposed,non_exposed,both,sub_only
13516,non_exposed,non_exposed,non_exposed,non_exposed
13518,non_exposed,non_exposed,non_exposed,non_exposed
13520,non_exposed,non_exposed,non_exposed,non_exposed
13521,non_exposed,non_exposed,non_exposed,non_exposed
13522,non_exposed,non_exposed,non_exposed,non_exposed
13523,non_exposed,non_exposed,non_exposed,non_exposed
13524,non_exposed,non_exposed,non_exposed,non_exposed
13525,non_exposed,non_exposed,non_exposed,non_exposed
13526,non_exposed,non_exposed,non_exposed,non_exposed
13527,non_exposed,non_exposed,non_exposed,non_exposed
13528,non_exposed,non_exposed,non_exposed,non_exposed
13529,non_exposed,non_exposed,non_exposed,non_exposed
13530,non_exposed,non_exposed,non_exposed,non_exposed
13531,non_exposed,non_exposed,non_exposed,non_exposed
13534,non_exposed,non_exposed,non_exposed,non_exposed
13535,non_exposed,non_exposed,non_exposed,non_exposed
13536,non_exposed,both,both,aug_only
13537,non_exposed,non_exposed,non_exposed,non_exposed
13538,non_exposed,non_exposed,non_exposed,non_exposed
13539,non_exposed,non_exposed,non_exposed,both
13540,non_exposed,non_exposed,non_exposed,non_exposed
13541,non_exposed,both,both,both
13543,non_exposed,non_exposed,both,both
13544,non_exposed,non_exposed,both,both
13545,non_exposed,non_exposed,non_exposed,both
13546,non_exposed,non_exposed,non_exposed,non_exposed
13547,non_exposed,non_exposed,non_exposed,non_exposed
13548,non_exposed,non_exposed,non_exposed,non_exposed
13550,non_exposed,non_exposed,sub_only,sub_only
13551,non_exposed,sub_only,sub_only,sub_only
13552,non_exposed,non_exposed,non_exposed,non_exposed
13553,non_exposed,non_exposed,non_exposed,non_exposed
13554,non_exposed,non_exposed,non_exposed,both
13555,non_exposed,non_exposed,non_exposed,non_exposed
13556,non_exposed,both,both,both
13557,non_exposed,non_exposed,non_exposed,non_exposed
13558,non_exposed,non_exposed,non_exposed,non_exposed
13559,both,both,both,both
13560,non_exposed,both,both,both
13561,non_exposed,non_exposed,non_exposed,non_exposed
13567,non_exposed,non_exposed,non_exposed,non_exposed
13568,non_exposed,non_exposed,non_exposed,non_exposed
13569,non_exposed,both,sub_only,both
13570,non_exposed,non_exposed,sub_only,non_exposed
13571,sub_only,sub_only,sub_only,both
13572,non_exposed,non_exposed,non_exposed,non_exposed
13574,non_exposed,non_exposed,aug_only,non_exposed
13575,non_exposed,non_exposed,non_exposed,non_exposed
13578,non_exposed,non_exposed,non_exposed,non_exposed
13579,non_exposed,non_exposed,non_exposed,non_exposed
13580,non_exposed,non_exposed,non_exposed,non_exposed
13581,non_exposed,non_exposed,non_exposed,non_exposed
13583,non_exposed,non_exposed,non_exposed,non_exposed
13584,non_exposed,non_exposed,non_exposed,non_exposed
13585,non_exposed,non_exposed,non_exposed,non_exposed
13586,non_exposed,non_exposed,non_exposed,non_exposed
13587,non_exposed,non_exposed,non_exposed,non_exposed
13590,non_exposed,non_exposed,non_exposed,non_exposed
13591,non_exposed,non_exposed,non_exposed,non_exposed
13592,non_exposed,non_exposed,non_exposed,non_exposed
13593,non_exposed,non_exposed,non_exposed,non_exposed
13594,non_exposed,non_exposed,non_exposed,both
13595,non_exposed,non_exposed,non_exposed,non_exposed
13596,non_exposed,non_exposed,non_exposed,non_exposed
13597,non_exposed,non_exposed,sub_only,non_exposed
13598,non_exposed,non_exposed,non_exposed,non_exposed
13599,non_exposed,non_exposed,non_exposed,non_exposed
13600,non_exposed,non_exposed,sub_only,sub_only
13601,non_exposed,non_exposed,non_exposed,non_exposed
13602,non_exposed,non_exposed,non_exposed,non_exposed
13603,non_exposed,both,both,non_exposed
13605,non_exposed,non_exposed,sub_only,both
13606,non_exposed,non_exposed,sub_only,both
13608,non_exposed,non_exposed,non_exposed,non_exposed
